Sample,Particle Id,Group,Score,PM80-1 (µg/m3),Particle # conc. (#particle/m3),CmNormPM10-PM2.5 (µg/m3),Mass deposition (µg/cm2/s),Number deposition (#particles/cm2/s),MassMicrogram (µg),dAero  (µm),VolumeMicron3,AreaMicron2,AspectRatio,CentroidShift,Circularity,Compactness,Convexity,Count,Dispersion,ECDMicron,EEAMicron,EEBMicron,Eccentricity,Entropy,FractalDimH,FractalDimR,Glitch,Grain12,Grain3,Grain6,GrayKurt,GrayMean,GraySkew,GrayStd,InertiaRatio,Irregularity,JumpRatio,LengthMicron,PerimeterMicron,Porosity,Roundness,ShapeFactor,Solidity,WidthMicron,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es
ME22_MA_P2,108,Mineral,0.969,0.08891765153154241,31.600011878706596,0.00018220985784869121,4.3378477035856035e-14,4.162337835297954e-05,0.0028138486742613797,20.669,1042.166,124.277,1.155,0.462,0.982,0.965,0.96,87096,6.968,12.579,7.006,5.687,0.501,6.174,1.14,1.009,0.05,0.091,0.016,0.043,2.385,0.342,0.513,0.072,0.969,1.363,0.095,14.301,40.229,0,1.036,1.197,0.951,12.378,0,0,0,0,0,0.0,0.0,56.781,0.0,0,0.0,0.768,1.004,2.177,0.0,16.4,0.0,0,0.0,22.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,112,Mineral,0.994,0.03520231374728366,201.61405038557785,0.02610309066131757,2.6916834071708282e-15,4.162337835297954e-05,0.00017460248271368393,8.183,64.668,19.476,1.388,0.809,1.008,1.016,0.968,89539,4.29,4.98,3.054,2.04,0.694,6.468,1.13,1.008,0.042,0.146,0.023,0.073,-0.258,0.347,0.192,0.088,0.945,1.602,0.138,6.241,15.52,0,0.984,1.213,0.946,4.496,0,0,0,0,0,19.645,0.0,43.47,0.0,0,0.0,1.398,12.582,14.617,0.0,1.059,0.343,0,0.0,1.469,0,0.0,0.0,0.0,0.0,5.417,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,122,Mineral,0.865,0.10903527902647599,21.01498743670549,1.4860265257864325e-05,7.99855374189994e-14,4.162337835297954e-05,0.00518845321011381,25.346,1921.649,186.875,1.289,0.567,0.769,0.592,0.772,72062,7.579,15.425,8.911,6.831,0.631,6.588,1.119,1.027,0.048,0.099,0.015,0.057,0.756,0.314,0.176,0.093,0.993,1.697,0.092,19.832,62.977,0,1.689,2.06,0.89,15.388,0,0,0,0,0,12.223,0.0,41.26,0.0,0,0.569,0.0,13.211,20.308,0.0,0.338,0.0,0,0.812,0.0,0,0.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.236,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,123,Mineral,0.99,0.068312281135291,53.53843075154758,0.002184605722121637,1.9670106569798397e-14,4.162337835297954e-05,0.0012759485135510134,15.88,472.574,73.344,1.189,0.286,1.052,1.107,0.959,91190,6.209,9.664,5.398,4.361,0.541,5.829,1.094,1.006,0.133,0.077,0.007,0.039,1.708,0.35,-0.229,0.058,0.958,1.436,0.078,11.015,28.855,0,0.903,1.203,0.946,9.265,0,0,0,0,0,0.0,0.0,45.2,0.0,0,0.0,0.48,3.02,45.157,0.0,0.0,0.0,0,1.16,0.392,0,0.0,0.0,0.0,0.0,3.491,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1.101,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,125,Mineral,0.968,0.020965876018964522,568.3779047663227,0.019861190455797696,5.68655690050027e-16,4.162337835297954e-05,3.688721155968268e-05,4.874,13.662,6.91,1.463,0.784,0.862,0.743,0.912,95786,2.856,2.966,1.991,1.157,0.73,6.683,1.112,1.035,0.028,0.206,0.051,0.103,-0.371,0.373,-0.488,0.107,0.908,2.124,0.216,3.975,10.814,0,1.347,1.758,0.825,2.716,0,0,0,0,0,18.176,0.0,41.368,0.0,0,0.753,0.625,12.25,16.864,0.0,0.0,0.0,0,0.0,0.513,0,0.0,0.0,0.0,0.0,9.452,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,127,Mineral,0.718,0.026196741917155267,364.05638318038586,0.023733043303736708,1.1093081251208612e-15,4.162337835297954e-05,7.195792500134539e-05,6.09,26.651,10.787,1.466,0.852,0.852,0.725,0.869,113241,3.488,3.706,2.394,1.492,0.731,6.833,1.146,1.037,0.039,0.132,0.041,0.099,-0.302,0.387,-0.055,0.115,0.954,2.148,0.108,5.405,13.671,0,1.379,1.826,0.862,3.688,0,0,0,0,0,0.0,0.0,48.226,0.0,0,1.029,0.651,6.982,35.231,0.311,0.0,0.0,0,0.701,1.351,0,0.0,0.0,0.0,0.0,5.519,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,130,Mineral,0.566,0.07920520593138822,39.824997607027726,0.0005979083205723811,3.065995630980521e-14,4.162337835297954e-05,0.0019888314046605554,18.412,736.604,98.616,1.476,0.96,0.654,0.428,0.778,89348,6.774,11.205,6.707,5.192,0.736,6.605,1.138,1.016,0.747,0.101,0.022,0.058,0.023,0.347,0.294,0.094,0.97,2.103,0.251,17.475,53.789,0,2.335,2.757,0.734,11.837,0,0,0,0,0,0.0,0.0,43.294,0.0,0,0.0,1.915,6.296,31.92,0.0,0.44,0.0,0,0.502,4.475,0,0.496,0.0,0.0,0.0,10.661,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,131,Mineral,0.665,0.05516442901281158,82.10034057076628,0.008981053533855216,1.0358282020844571e-14,4.162337835297954e-05,0.0006719147402959026,12.823,248.857,47.831,1.429,0.841,0.91,0.828,0.884,73942,5.596,7.804,4.826,3.19,0.715,6.638,1.081,1.023,0.072,0.148,0.024,0.045,0.088,0.321,0.232,0.096,0.983,1.616,0.154,9.829,26.95,0,1.208,1.468,0.919,6.876,0,0,0,0,0,25.862,0.0,38.151,0.0,0,0.0,1.012,9.033,11.605,0.392,0.625,0.0,0,0.197,1.772,0,0.0,0.0,0.0,0.0,11.351,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,134,Mineral,0.91,0.08999916839968183,30.845102674335966,0.0001594471021805859,4.498066158970077e-14,4.162337835297954e-05,0.0029177782077724704,20.921,1080.659,127.325,2.147,0.36,0.776,0.602,0.795,89505,7.026,12.732,9.82,4.224,0.885,6.46,1.094,1.021,0.71,0.078,0.022,0.059,0.017,0.358,-0.113,0.084,0.971,2.503,0.168,18.914,51.547,0,1.661,2.031,0.901,8.81,0,0,0,0,0,8.791,0.0,45.049,0.0,0,0.0,18.393,0.672,18.339,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.757,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,137,Mineral,0.457,0.05301553275193322,88.89082835879975,0.010933587024519208,9.19432263173266e-15,4.162337835297954e-05,0.0005964117303299373,12.324,220.893,44.183,1.271,0.694,0.631,0.399,0.683,97546,5.644,7.5,4.917,3.238,0.617,6.282,1.158,1.056,0.064,0.064,0.006,0.056,0.226,0.354,-0.653,0.084,0.928,2.36,0.118,10.712,37.316,0,2.508,3.067,0.689,8.427,0,0,0,0,0,19.218,0.0,38.862,0.0,0,0.0,7.276,8.771,13.099,0.0,0.449,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.326,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,140,Mineral,0.839,0.036806917205242165,184.4184318358608,0.02568920463102905,3.076795856734202e-15,4.162337835297954e-05,0.0001995837229437114,8.556,73.92,21.294,1.483,0.598,0.8,0.64,0.849,93182,4.499,5.207,3.351,2.147,0.738,6.45,1.187,1.025,0.094,0.067,0.008,0.05,-0.345,0.351,-0.379,0.088,0.939,2.119,0.111,7.26,20.451,0,1.563,2.047,0.857,4.895,0,0,0,0,0,18.348,0.0,40.331,0.0,0,5.617,0.265,7.937,24.429,0.0,0.0,0.0,0,0.0,1.566,0,0.0,0.0,0.0,0.0,1.506,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,142,Mineral,0.838,0.046222475821985506,116.93830792656478,0.01819641086802702,6.093544136293959e-15,4.162337835297954e-05,0.00039527231616017926,10.745,146.397,33.578,2.471,1.065,0.788,0.622,0.903,94876,5.082,6.539,5.354,2.013,0.914,6.677,1.134,1.024,0.055,0.085,0.026,0.095,-0.236,0.399,-0.44,0.102,0.952,2.822,0.2,10.275,26.054,0,1.609,1.809,0.924,4.159,0,0,0,0,0,10.401,0.0,40.814,0.0,0,0.0,8.281,10.222,11.989,0.0,0.55,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.743,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,146,Mineral,0.687,0.025793823868240577,375.5188596238604,0.023483015493200855,1.0589063169954319e-15,4.162337835297954e-05,6.868849115614869e-05,5.996,25.44,10.46,1.267,0.117,0.874,0.765,0.872,72348,3.432,3.649,2.033,1.69,0.614,6.768,1.125,1.028,0.055,0.136,0.034,0.102,-0.748,0.356,0.071,0.112,0.864,1.587,0.265,4.566,13.111,0,1.308,1.638,0.862,3.604,0,0,0,0,0,27.185,0.0,39.032,0.0,0,0.0,0.874,0.747,2.668,0.0,1.417,0.295,0,0.0,24.174,0,0.0,0.0,0.0,0.0,3.608,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,147,Mineral,0.976,0.053651719144956415,86.79524398795458,0.010330409507200234,9.529306081641452e-15,4.162337835297954e-05,0.0006181412330887875,12.472,228.941,45.25,2.122,0.157,0.915,0.838,0.948,103438,5.53,7.59,5.676,2.591,0.882,6.47,1.099,1.008,0.12,0.031,0.01,0.063,0.007,0.373,-0.286,0.088,0.964,2.513,0.088,11.78,26.054,0,1.194,1.488,0.942,5.55,0,0,0,0,0,8.71,0.0,47.912,0.0,0,0.427,0.295,10.461,22.826,0.0,0.0,0.0,0,1.842,5.463,0,0.0,0.0,0.0,0.0,2.063,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,151,Mineral,0.95,0.10088502445807879,24.547643418649812,4.124707523734184e-05,6.335639534309944e-14,4.162337835297954e-05,0.004109764132447535,23.451,1522.135,159.971,2.407,0.293,0.828,0.686,0.9,93952,7.353,14.272,11.681,4.455,0.91,6.091,1.073,1.015,0.151,0.08,0.011,0.047,0.494,0.3,0.641,0.07,1.017,2.634,0.065,24.22,54.125,0,1.457,1.915,0.881,10.063,0,0,0,0,0,20.133,0.0,40.545,0.0,0,3.36,0.784,8.664,17.393,0.0,0.366,0.0,0,0.0,2.758,0,0.657,0.0,0.0,0.0,5.341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,153,Mineral,0.974,0.027384289850798573,333.16567215657204,0.024414313849907644,1.267111399929029e-15,4.162337835297954e-05,8.219421188725967e-05,6.366,30.442,11.788,1.295,0.432,0.944,0.892,0.917,110687,3.582,3.874,2.24,1.701,0.635,6.8,1.124,1.019,0.025,0.12,0.03,0.12,-0.597,0.391,-0.19,0.113,0.949,1.727,0.145,4.644,12.887,0,1.121,1.422,0.899,3.585,0,0,0,0,0,10.555,0.0,43.687,0.0,0,2.777,0.31,15.804,22.307,0.0,0.21,0.0,0,1.477,0.604,0,0.0,0.0,0.0,0.0,2.268,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,158,Mineral,0.99,0.040765410317386515,150.34174172888103,0.023455579430816567,4.1800916435632675e-15,4.162337835297954e-05,0.0002711516432402444,9.476,100.427,26.119,2.001,0.935,0.881,0.776,0.984,113788,4.775,5.767,4.233,2.059,0.866,6.27,1.088,1.009,0.039,0.109,0.017,0.054,-0.234,0.336,0.262,0.081,0.949,2.237,0.144,9.316,20.563,0,1.288,1.52,0.935,4.656,0,0,0,0,0,13.162,0.0,48.764,0.0,0,0.0,0.0,0.506,37.028,0.0,0.0,0.0,0,0.0,0.539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,174,Mineral,0.67,0.07055307098627273,50.191637984352276,0.0016819800771017404,2.166996030620925e-14,4.162337835297954e-05,0.0014056738098140635,16.4,520.62,78.235,1.056,0.027,0.931,0.867,0.862,92747,6.299,9.981,5.146,4.87,0.321,6.765,1.129,1.025,0.43,0.073,0.028,0.1,-0.388,0.367,-0.062,0.106,0.989,1.273,0.117,10.541,33.674,0,1.153,1.484,0.933,9.983,0,0,0,0,0,7.972,0.0,41.391,0.0,0,3.191,0.0,15.03,24.008,0.0,0.0,0.0,0,0.0,8.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,228,Mineral,0.834,0.026161398228653977,365.0407179568216,0.023711478505076922,1.1048242658650437e-15,4.162337835297954e-05,7.166706874532404e-05,6.081,26.543,10.759,1.215,2.655,1.053,1.11,0.944,75994,3.454,3.701,2.042,1.708,0.568,6.413,1.079,1.016,0.043,0.132,0.0,0.033,-1.127,0.308,-0.199,0.096,0.873,1.393,0.11,4.069,11.038,0,0.901,1.148,0.949,3.349,0,0,0,0,0,48.959,0.0,31.215,0.0,0,0.0,0.0,0.298,3.385,0.0,2.95,0.634,0,0.0,12.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,230,Mineral,0.991,0.08394832892826118,35.45186625884169,0.0003355200184892416,3.6504509372097104e-14,4.162337835297954e-05,0.002367952319218864,19.514,877.019,110.771,1.885,0.974,0.913,0.834,0.919,89183,6.813,11.876,8.1,4.419,0.848,6.162,1.076,1.007,0.105,0.064,0.011,0.051,3.234,0.335,1.022,0.083,1.014,1.947,0.152,17.965,40.846,0,1.199,1.434,0.942,9.532,0,0,0,0,0,0.0,0.0,47.845,0.0,0,0.0,0.482,1.069,44.994,0.0,0.313,0.0,0,0.0,0.835,0,0.0,0.0,0.0,0.0,4.462,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,232,Mineral,0.899,0.04405237334800637,128.74328631754665,0.02049422957311875,5.2749492180153936e-15,4.162337835297954e-05,0.0003421721987067406,10.24,126.73,30.502,1.459,0.155,0.927,0.859,0.899,88215,4.965,6.232,3.903,2.547,0.728,6.915,1.102,1.02,0.135,0.14,0.023,0.093,-0.004,0.449,-0.267,0.118,0.944,1.82,0.086,8.174,21.123,0,1.164,1.449,0.904,5.601,0,0,0,0,0,6.715,0.0,42.748,0.0,0,0.0,0.0,0.0,0.0,0.0,21.89,0.0,0,0.0,28.646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,241,Mineral,0.964,0.04195295825102982,141.95086180554682,0.022481298491201236,4.556151103584667e-15,4.162337835297954e-05,0.000295545639648878,9.752,109.461,27.661,1.066,0.261,0.899,0.809,0.924,96326,4.826,5.935,3.255,2.774,0.347,6.411,1.191,1.025,0.037,0.103,0.019,0.064,0.108,0.362,-0.526,0.085,0.96,1.613,0.143,6.315,20.731,0,1.236,1.538,0.866,5.922,0,0,0,0,0,10.744,0.0,43.188,0.0,0,0.0,20.797,0.0,16.094,0.0,0.434,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.742,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,249,Mineral,0.964,0.06966947877374051,51.47283519843299,0.0018654212557227472,2.0865943808389424e-14,4.162337835297954e-05,0.0013535193564752673,16.195,501.303,76.292,1.541,0.871,0.896,0.802,0.935,96272,6.291,9.856,6.036,4.131,0.761,6.219,1.126,1.022,0.159,0.056,0.006,0.042,0.889,0.369,-0.47,0.076,0.951,1.729,0.096,13.566,34.57,0,1.247,1.53,0.909,8.802,0,0,0,0,0,7.091,0.0,42.412,0.0,0,3.738,0.0,13.384,23.437,0.0,0.0,0.0,0,0.0,6.391,0,0.0,0.0,0.0,0.0,3.547,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,254,Mineral,0.955,0.039690962186947336,158.5915190335798,0.024224543146245496,3.8582043898373955e-15,4.162337835297954e-05,0.00025027165657290454,9.226,92.693,24.763,1.442,0.896,0.879,0.773,0.905,109495,4.66,5.615,3.613,2.227,0.72,6.495,1.093,1.027,0.048,0.0,0.022,0.086,-0.217,0.357,-0.507,0.091,0.945,1.882,0.126,7.672,20.059,0,1.293,1.631,0.898,5.322,0,0,0,0,0,11.503,0.0,47.035,0.0,0,0.0,0.404,2.626,34.677,0.0,0.0,0.0,0,0.0,0.963,0,0.0,0.0,0.0,0.0,2.792,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,255,Mineral,0.997,0.02382164604986866,440.2705927834608,0.02213586348323096,8.341144630201224e-16,4.162337835297954e-05,5.410682984585552e-05,5.537,20.04,8.919,1.642,0.738,1.016,1.032,0.957,108256,3.173,3.37,2.213,1.297,0.793,6.191,1.071,1.019,0.106,0.159,0.0,0.08,1.895,0.383,-1.258,0.084,0.922,1.841,0.127,4.396,10.422,0,0.969,1.265,0.937,2.678,0,0,0,0,0,10.664,0.0,46.065,0.0,0,0.0,0.0,3.347,36.86,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.064,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,262,Mineral,0.947,0.057037644503379885,76.79625627006608,0.007485500992784556,1.1449726042479985e-14,4.162337835297954e-05,0.0007427138674937234,13.259,275.079,51.14,1.579,0.438,0.832,0.692,0.866,96168,5.735,8.069,5.511,3.077,0.774,6.429,1.132,1.011,0.048,0.139,0.028,0.097,0.1,0.352,0.04,0.083,0.986,2.214,0.089,11.503,30.48,0,1.446,1.802,0.819,7.286,0,0,0,0,0,14.02,0.0,47.221,0.0,0,0.255,0.225,14.836,21.286,0.304,0.0,0.0,0,0.0,1.853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P2,265,Mineral,0.979,0.04552267078965999,120.56125089653382,0.01895574587374542,5.8209457412748206e-15,4.162337835297954e-05,0.000377589569211817,10.582,139.848,32.574,1.622,1.191,0.955,0.913,0.902,105197,5.052,6.44,4.193,2.518,0.787,6.67,1.097,1.013,0.038,0.087,0.005,0.054,-0.541,0.363,0.006,0.1,0.945,1.881,0.101,8.479,21.179,0,1.096,1.426,0.908,5.226,0,0,0,0,0,7.406,0.0,42.388,0.0,0,0.0,1.33,6.153,29.821,0.0,0.0,0.0,0,0.513,0.349,0,0.502,0.0,0.0,0.0,11.537,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
